servicerequestid,servicecode,status_id,address_id,adddate,resolutiondate,serviceduedate,serviceorderdate,details,servicecallcount
23-00665683,S0346,1,18352,2023-12-27 19:00:00,2023-12-29 21:00:00,2024-01-04 19:00:00,2023-12-27 19:00:00,,1
23-00665693,S0031,1,18354,2023-12-27 19:00:00,2023-12-28 00:00:00,2024-01-04 05:00:00,2023-12-27 19:00:00,,1
23-00665694,S0311,1,18355,2023-12-27 19:00:00,2023-12-28 16:00:00,2024-01-04 19:00:00,2023-12-27 19:00:00,,1
23-00665727,SIGNMISS_v2,1,18356,2023-12-27 19:00:00,2023-12-27 20:00:00,2024-06-27 19:00:00,2023-12-27 19:00:00,,1
23-00664502,S0261,1,18365,2023-12-27 12:00:00,2023-12-27 14:00:00,2023-12-28 12:00:00,2023-12-27 12:00:00,,1
23-00664507,S0311,1,18367,2023-12-27 12:00:00,2023-12-27 15:00:00,2024-01-04 12:00:00,2023-12-27 12:00:00,,1
23-00664513,S05SL,1,18369,2023-12-27 12:00:00,2023-12-28 13:00:00,2024-01-08 12:00:00,2023-12-27 12:00:00,,1
23-00664535,S0196,1,18377,2023-12-27 13:00:00,2023-12-27 15:00:00,2024-01-09 13:00:00,2023-12-27 13:00:00,,1
23-00664538,S0261,1,18378,2023-12-27 13:00:00,2023-12-27 14:00:00,2023-12-28 13:00:00,2023-12-27 13:00:00,,1
23-00666486,S0261,1,18378,2023-12-28 13:00:00,2023-12-28 14:00:00,2023-12-29 13:00:00,2023-12-28 13:00:00,,1
23-00664545,SIGTRAMA,1,18379,2023-12-27 13:00:00,2023-12-27 15:00:00,2023-12-29 13:00:00,2023-12-27 13:00:00,,1
23-00664550,PRUNING,1,18382,2023-12-27 13:00:00,2023-12-27 17:00:00,2024-09-05 13:00:00,2023-12-27 13:00:00,,1
23-00664552,S0261,1,18383,2023-12-27 13:00:00,2023-12-27 14:00:00,2023-12-28 13:00:00,2023-12-27 13:00:00,,1
23-00664557,S04TP,1,18385,2023-12-27 13:00:00,2023-12-27 17:00:00,2025-11-27 13:00:00,2023-12-27 13:00:00,,1
23-00664588,S0457,1,16027,2023-12-27 13:00:00,2023-12-27 16:00:00,2024-01-04 13:00:00,2023-12-27 13:00:00,,1
23-00657823,S0000,3,16027,2023-12-20 19:00:00,,2024-01-10 19:00:00,2023-12-20 19:00:00,,1
23-00664594,S0441,1,18390,2023-12-27 14:00:00,2023-12-28 20:00:00,2023-12-29 14:00:00,2023-12-27 14:00:00,,1
23-00664596,S0457,1,18388,2023-12-27 14:00:00,2023-12-27 16:00:00,2024-01-04 14:00:00,2023-12-27 14:00:00,,1
23-00664592,S05SL,4,18388,2023-12-27 14:00:00,,2024-01-08 14:00:00,2023-12-27 14:00:00,,1
23-00664600,S05SL,1,18392,2023-12-27 14:00:00,2023-12-28 16:00:00,2024-01-08 14:00:00,2023-12-27 14:00:00,,1
23-00664604,S0261,1,18394,2023-12-27 14:00:00,2023-12-27 14:00:00,2023-12-28 14:00:00,2023-12-27 14:00:00,,1
23-00664607,S0261,1,18394,2023-12-27 14:00:00,2023-12-27 14:00:00,2023-12-28 14:00:00,2023-12-27 14:00:00,,1
23-00664605,S05SL,1,18395,2023-12-27 14:00:00,2023-12-28 16:00:00,2024-01-08 14:00:00,2023-12-27 14:00:00,,1
23-00664606,S0196,1,18396,2023-12-27 14:00:00,2023-12-29 16:00:00,2024-01-09 14:00:00,2023-12-27 14:00:00,,1
23-00664612,S0441,1,18398,2023-12-27 14:00:00,2023-12-29 18:00:00,2023-12-29 14:00:00,2023-12-27 14:00:00,,1
23-00664614,FESAADNU,1,18399,2023-12-27 14:00:00,2023-12-27 18:00:00,2024-01-17 14:00:00,2023-12-27 14:00:00,,1
23-00664714,S05SL,1,18242,2023-12-27 14:00:00,2023-12-28 14:00:00,2024-01-08 14:00:00,2023-12-27 14:00:00,,1
23-00664701,SIGNMISS_v2,4,18242,2023-12-27 14:00:00,,2024-06-27 14:00:00,2023-12-27 14:00:00,,1
23-00664729,VACPROP,1,18405,2023-12-27 14:00:00,2023-12-28 16:00:00,2024-05-21 14:00:00,2023-12-27 14:00:00,,1
23-00664743,S0321,1,18407,2023-12-27 14:00:00,2023-12-28 20:00:00,2023-12-29 14:00:00,2023-12-27 14:00:00,,1
23-00664749,GRAFF,1,18410,2023-12-27 14:00:00,2023-12-29 12:00:00,2024-01-11 14:00:00,2023-12-27 14:00:00,,1
23-00664754,RPP,1,18412,2023-12-27 14:00:00,2023-12-27 18:00:00,2023-12-28 14:00:00,2023-12-27 14:00:00,,1
23-00664757,S0336,1,18412,2023-12-27 14:00:00,2023-12-29 02:00:00,2024-02-08 14:00:00,2023-12-27 14:00:00,,1
23-00664772,S0261,1,18417,2023-12-27 15:00:00,2023-12-27 15:00:00,2023-12-28 15:00:00,2023-12-27 15:00:00,,1
23-00664774,11,1,18418,2023-12-27 15:00:00,2023-12-29 16:00:00,2023-12-29 15:00:00,2023-12-27 15:00:00,,1
23-00664781,S0336,1,18420,2023-12-27 15:00:00,2023-12-29 02:00:00,2024-02-08 15:00:00,2023-12-27 15:00:00,,1
23-00664789,S0441,1,18422,2023-12-27 15:00:00,2023-12-28 16:00:00,2023-12-29 15:00:00,2023-12-27 15:00:00,,1
23-00664794,S0441,1,18423,2023-12-27 15:00:00,2023-12-28 20:00:00,2023-12-29 15:00:00,2023-12-27 15:00:00,,1
23-00664795,S0261,1,18424,2023-12-27 15:00:00,2023-12-27 15:00:00,2023-12-28 15:00:00,2023-12-27 15:00:00,,1
23-00664799,S0441,1,18426,2023-12-27 15:00:00,2023-12-28 16:00:00,2023-12-29 15:00:00,2023-12-27 15:00:00,,1
23-00664807,S0196,1,18427,2023-12-27 15:00:00,2023-12-29 16:00:00,2024-01-09 15:00:00,2023-12-27 15:00:00,,1
23-00667679,S0311,1,18427,2023-12-28 20:00:00,2023-12-29 18:00:00,2024-01-05 20:00:00,2023-12-28 20:00:00,,1
23-00669118,S0196,3,18427,2023-12-29 18:00:00,,2024-01-11 18:00:00,2023-12-29 18:00:00,,1
23-00664817,S0311,1,18431,2023-12-27 15:00:00,2023-12-27 15:00:00,2024-01-04 15:00:00,2023-12-27 15:00:00,,1
23-00665192,S0196,1,18431,2023-12-27 16:00:00,2023-12-29 16:00:00,2024-01-09 16:00:00,2023-12-27 16:00:00,,1
23-00664825,PRUNING,1,18434,2023-12-27 15:00:00,2023-12-29 15:00:00,2024-09-05 15:00:00,2023-12-27 15:00:00,,1
23-00664830,S05SL,1,18437,2023-12-27 15:00:00,2023-12-28 14:00:00,2024-01-08 15:00:00,2023-12-27 15:00:00,,1
23-00664848,S0217,1,18440,2023-12-27 15:00:00,2023-12-28 06:00:00,2023-12-29 15:00:00,2023-12-27 15:00:00,,1
23-00664858,S0000,1,18441,2023-12-27 15:00:00,2023-12-27 15:00:00,2024-01-16 15:00:00,2023-12-27 15:00:00,,1
23-00664875,SIGNMISS_v2,1,18446,2023-12-27 15:00:00,2023-12-28 20:00:00,2024-06-27 15:00:00,2023-12-27 15:00:00,,1
23-00664878,S0000,1,18448,2023-12-27 15:00:00,2023-12-27 16:00:00,2024-01-16 15:00:00,2023-12-27 15:00:00,,1
23-00664890,S0457,1,18450,2023-12-27 15:00:00,2023-12-27 17:00:00,2024-01-04 15:00:00,2023-12-27 15:00:00,,1
23-00664892,S0311,1,18451,2023-12-27 15:00:00,2023-12-27 15:00:00,2024-01-04 15:00:00,2023-12-27 15:00:00,,1
23-00664921,S0261,1,18457,2023-12-27 15:00:00,2023-12-27 16:00:00,2023-12-28 15:00:00,2023-12-27 15:00:00,,1
23-00664926,S0261,1,18459,2023-12-27 15:00:00,2023-12-27 16:00:00,2023-12-28 15:00:00,2023-12-27 15:00:00,,1
23-00664928,S0261,1,18460,2023-12-27 15:00:00,2023-12-27 16:00:00,2023-12-28 15:00:00,2023-12-27 15:00:00,,1
23-00665153,S0261,1,18467,2023-12-27 16:00:00,2023-12-27 17:00:00,2023-12-28 16:00:00,2023-12-27 16:00:00,,1
23-00665165,SIGNMISS_v2,1,18470,2023-12-27 16:00:00,2023-12-28 19:00:00,2024-06-27 16:00:00,2023-12-27 16:00:00,,1
23-00665176,S05SL,1,18470,2023-12-27 16:00:00,2023-12-27 17:00:00,2024-01-08 16:00:00,2023-12-27 16:00:00,,1
23-00665157,SIGNMISS_v2,4,18470,2023-12-27 16:00:00,,2024-06-27 16:00:00,2023-12-27 16:00:00,,1
23-00665172,COMPOSTM,1,18473,2023-12-27 16:00:00,2023-12-29 20:00:00,2024-01-02 16:00:00,2023-12-27 16:00:00,,1
23-00665174,SIGNMISS_v2,1,16357,2023-12-27 16:00:00,2023-12-28 20:00:00,2024-06-27 16:00:00,2023-12-27 16:00:00,,1
23-00658569,GRAFF,3,16357,2023-12-21 09:00:00,,2024-01-08 09:00:00,2023-12-21 09:00:00,,1
23-00665177,S0261,1,18474,2023-12-27 16:00:00,2023-12-27 16:00:00,2023-12-28 16:00:00,2023-12-27 16:00:00,,1
23-00665726,RPP,1,18474,2023-12-27 19:00:00,2023-12-27 22:00:00,2023-12-28 19:00:00,2023-12-27 19:00:00,,1
23-00665195,RPP,1,18477,2023-12-27 16:00:00,2023-12-28 10:00:00,2023-12-28 16:00:00,2023-12-27 16:00:00,,1
23-00665199,S0441,1,18479,2023-12-27 16:00:00,2023-12-29 18:00:00,2023-12-29 16:00:00,2023-12-27 16:00:00,,1
23-00665205,S0261,1,18481,2023-12-27 16:00:00,2023-12-27 17:00:00,2023-12-28 16:00:00,2023-12-27 16:00:00,,1
23-00665210,S0261,1,13390,2023-12-27 17:00:00,2023-12-27 17:00:00,2023-12-28 17:00:00,2023-12-27 17:00:00,,1
23-00650911,S0477,3,13390,2023-12-16 17:00:00,,2024-01-30 00:00:00,2023-12-16 17:00:00,,1
23-00665221,S0321,1,18486,2023-12-27 17:00:00,2023-12-28 20:00:00,2023-12-29 17:00:00,2023-12-27 17:00:00,,1
23-00665230,S0261,1,18490,2023-12-27 17:00:00,2023-12-27 18:00:00,2023-12-28 17:00:00,2023-12-27 17:00:00,,1
23-00665237,SIGTRAMA,1,18495,2023-12-27 17:00:00,2023-12-27 18:00:00,2023-12-29 17:00:00,2023-12-27 17:00:00,,1
23-00665243,S0261,1,18497,2023-12-27 17:00:00,2023-12-27 18:00:00,2023-12-28 17:00:00,2023-12-27 17:00:00,,1
23-00666135,S0261,1,18497,2023-12-27 22:00:00,2023-12-28 00:00:00,2023-12-28 22:00:00,2023-12-27 22:00:00,,1
23-00665245,S0441,1,18499,2023-12-27 17:00:00,2023-12-29 18:00:00,2023-12-29 17:00:00,2023-12-27 17:00:00,,1
23-00665290,S05SL,1,18501,2023-12-27 17:00:00,2023-12-28 14:00:00,2024-01-08 17:00:00,2023-12-27 17:00:00,,1
23-00665313,S0261,1,5912,2023-12-27 17:00:00,2023-12-27 18:00:00,2023-12-28 17:00:00,2023-12-27 17:00:00,,1
23-00657202,S0181,3,5912,2023-12-20 16:00:00,,2024-01-10 16:00:00,2023-12-20 16:00:00,,1
23-00632159,MARKINST,4,5912,2023-12-05 20:00:00,,2024-12-19 20:00:00,2023-12-05 20:00:00,,1
23-00665316,S05SL,1,18505,2023-12-27 17:00:00,2023-12-27 17:00:00,2024-01-08 17:00:00,2023-12-27 17:00:00,,1
23-00665324,S0441,1,18509,2023-12-27 17:00:00,2023-12-29 18:00:00,2023-12-29 17:00:00,2023-12-27 17:00:00,,1
23-00665325,S0441,1,18509,2023-12-27 17:00:00,2023-12-29 18:00:00,2023-12-29 17:00:00,2023-12-27 17:00:00,,1
23-00665332,S0441,1,18511,2023-12-27 17:00:00,2023-12-29 16:00:00,2023-12-29 17:00:00,2023-12-27 17:00:00,,1
23-00667527,S0321,3,18511,2023-12-28 19:00:00,,2024-01-02 19:00:00,2023-12-28 19:00:00,,1
23-00665343,11,1,18506,2023-12-27 17:00:00,2023-12-28 18:00:00,2023-12-29 17:00:00,2023-12-27 17:00:00,,1
23-00665317,S0451,3,18506,2023-12-27 17:00:00,,2024-01-25 17:00:00,2023-12-27 17:00:00,,1
23-00665354,S0311,1,18520,2023-12-27 17:00:00,2023-12-28 15:00:00,2024-01-04 17:00:00,2023-12-27 17:00:00,,1
23-00665355,RPP,1,18521,2023-12-27 17:00:00,2023-12-27 18:00:00,2023-12-28 17:00:00,2023-12-27 17:00:00,,1
23-00665366,S0261,1,18523,2023-12-27 17:00:00,2023-12-27 17:00:00,2023-12-28 17:00:00,2023-12-27 17:00:00,,1
23-00665395,S0346,1,18530,2023-12-27 18:00:00,2023-12-29 21:00:00,2024-01-04 18:00:00,2023-12-27 18:00:00,,1
23-00665399,S0441,1,18532,2023-12-27 18:00:00,2023-12-29 18:00:00,2023-12-29 18:00:00,2023-12-27 18:00:00,,1
23-00665411,S0261,1,16086,2023-12-27 18:00:00,2023-12-27 18:00:00,2023-12-28 18:00:00,2023-12-27 18:00:00,,1
23-00658254,S0181,3,16086,2023-12-20 22:00:00,,2024-01-10 22:00:00,2023-12-20 22:00:00,,1
23-00665423,S0321,1,18536,2023-12-27 18:00:00,2023-12-29 16:00:00,2023-12-29 18:00:00,2023-12-27 18:00:00,,1
23-00665426,S0261,1,18537,2023-12-27 18:00:00,2023-12-27 18:00:00,2023-12-28 18:00:00,2023-12-27 18:00:00,,1
23-00665455,S0441,1,18544,2023-12-27 18:00:00,2023-12-28 20:00:00,2023-12-29 18:00:00,2023-12-27 18:00:00,,1
23-00665461,DDENIDTI,1,18546,2023-12-27 18:00:00,2023-12-28 12:00:00,2024-02-08 18:00:00,2023-12-27 18:00:00,,1
23-00665464,S0441,1,18547,2023-12-27 18:00:00,2023-12-28 16:00:00,2023-12-29 18:00:00,2023-12-27 18:00:00,,1
23-00665473,S0346,1,18550,2023-12-27 18:00:00,2023-12-29 21:00:00,2024-01-04 18:00:00,2023-12-27 18:00:00,,1
23-00665478,S0261,1,18551,2023-12-27 18:00:00,2023-12-27 19:00:00,2023-12-28 18:00:00,2023-12-27 18:00:00,,1
23-00665611,SIGTRAMA,1,18553,2023-12-27 19:00:00,2023-12-27 22:00:00,2023-12-29 19:00:00,2023-12-27 19:00:00,,1
23-00665612,S0459,1,18554,2023-12-27 19:00:00,2023-12-28 13:00:00,2024-09-05 19:00:00,2023-12-27 19:00:00,,1
23-00665616,PRUNING,1,18556,2023-12-27 19:00:00,2023-12-29 14:00:00,2024-09-05 19:00:00,2023-12-27 19:00:00,,1
23-00665627,S0441,1,18557,2023-12-27 19:00:00,2023-12-29 18:00:00,2023-12-29 19:00:00,2023-12-27 19:00:00,,1
23-00666851,S0321,1,18557,2023-12-28 15:00:00,2023-12-28 20:00:00,2024-01-02 15:00:00,2023-12-28 15:00:00,,1
23-00665637,S0261,1,18561,2023-12-27 19:00:00,2023-12-27 20:00:00,2023-12-28 19:00:00,2023-12-27 19:00:00,,1
23-00665640,VACPROP,1,18562,2023-12-27 19:00:00,2023-12-28 14:00:00,2024-05-21 19:00:00,2023-12-27 19:00:00,,1
23-00665642,S0031,1,18563,2023-12-27 19:00:00,2023-12-28 00:00:00,2024-01-04 05:00:00,2023-12-27 19:00:00,,1
23-00665644,S0196,1,16527,2023-12-27 19:00:00,2023-12-29 16:00:00,2024-01-09 19:00:00,2023-12-27 19:00:00,,1
23-00659882,S0181,3,16527,2023-12-21 20:00:00,,2024-01-11 20:00:00,2023-12-21 20:00:00,,1
23-00665648,S0261,1,18565,2023-12-27 19:00:00,2023-12-27 22:00:00,2023-12-28 19:00:00,2023-12-27 19:00:00,,1
23-00665687,SIGNMISS_v2,1,18567,2023-12-27 19:00:00,2023-12-27 20:00:00,2024-06-27 19:00:00,2023-12-27 19:00:00,,1
23-00665697,S0311,1,18569,2023-12-27 19:00:00,2023-12-28 16:00:00,2024-01-04 19:00:00,2023-12-27 19:00:00,,1
23-00665733,S0261,1,18579,2023-12-27 19:00:00,2023-12-27 20:00:00,2023-12-28 19:00:00,2023-12-27 19:00:00,,1
23-00666419,SIGNMISS_v2,4,18579,2023-12-28 09:00:00,,2024-06-28 09:00:00,2023-12-28 09:00:00,,1
23-00665736,S0031,1,18581,2023-12-27 19:00:00,2023-12-28 00:00:00,2024-01-06 05:00:00,2023-12-27 19:00:00,,1
23-00665739,S0311,1,18583,2023-12-27 19:00:00,2023-12-28 16:00:00,2024-01-04 19:00:00,2023-12-27 19:00:00,,1
23-00665741,11,1,18583,2023-12-27 19:00:00,2023-12-28 18:00:00,2023-12-29 19:00:00,2023-12-27 19:00:00,,1
23-00668408,11,3,18583,2023-12-29 14:00:00,,2024-01-03 14:00:00,2023-12-29 14:00:00,,1
23-00665957,S0003,1,18587,2023-12-27 21:00:00,2023-12-29 16:00:00,2024-02-29 21:00:00,2023-12-27 21:00:00,,1
23-00665958,VACPROP,1,18588,2023-12-27 21:00:00,2023-12-28 15:00:00,2024-05-21 21:00:00,2023-12-27 21:00:00,,1
23-00667932,S0261,1,18588,2023-12-28 22:00:00,2023-12-28 22:00:00,2023-12-29 22:00:00,2023-12-28 22:00:00,,1
23-00665970,S0261,1,18593,2023-12-27 21:00:00,2023-12-27 21:00:00,2023-12-28 21:00:00,2023-12-27 21:00:00,,1
23-00665980,SPSTDAMA,1,18594,2023-12-27 21:00:00,2023-12-27 21:00:00,2023-12-28 21:00:00,2023-12-27 21:00:00,,1
23-00665997,S0311,1,18596,2023-12-27 21:00:00,2023-12-28 18:00:00,2024-01-04 21:00:00,2023-12-27 21:00:00,,1
23-00666028,S0181,1,18600,2023-12-27 21:00:00,2023-12-28 16:00:00,2024-01-16 21:00:00,2023-12-27 21:00:00,,1
23-00666079,S0311,1,18607,2023-12-27 21:00:00,2023-12-28 18:00:00,2024-01-04 21:00:00,2023-12-27 21:00:00,,1
23-00669567,RATREPLACECONTRS,3,18607,2023-12-29 21:00:00,,2024-01-15 21:00:00,2023-12-29 21:00:00,,1
23-00666090,S0261,1,18609,2023-12-27 21:00:00,2023-12-27 22:00:00,2023-12-28 21:00:00,2023-12-27 21:00:00,,1
23-00666153,S0261,1,18609,2023-12-27 22:00:00,2023-12-27 22:00:00,2023-12-28 22:00:00,2023-12-27 22:00:00,,1
23-00666093,DDENIDTI,1,18610,2023-12-27 21:00:00,2023-12-28 23:00:00,2024-02-08 21:00:00,2023-12-27 21:00:00,,1
23-00666101,S0346,1,18611,2023-12-27 21:00:00,2023-12-29 21:00:00,2024-01-04 21:00:00,2023-12-27 21:00:00,,1
23-00666108,S0311,1,18615,2023-12-27 21:00:00,2023-12-28 16:00:00,2024-01-04 21:00:00,2023-12-27 21:00:00,,1
23-00669519,S0423,3,18615,2023-12-29 20:00:00,,2024-01-29 20:00:00,2023-12-29 20:00:00,,1
23-00666092,S0031,1,18618,2023-12-27 21:00:00,2023-12-28 20:00:00,2024-01-03 05:00:00,2023-12-27 21:00:00,,1
23-00666123,S0261,1,18621,2023-12-27 22:00:00,2023-12-27 22:00:00,2023-12-28 22:00:00,2023-12-27 22:00:00,,1
23-00666126,S0196,1,18622,2023-12-27 22:00:00,2023-12-29 16:00:00,2024-01-09 22:00:00,2023-12-27 22:00:00,,1
23-00666137,S0261,1,18626,2023-12-27 22:00:00,2023-12-27 22:00:00,2023-12-28 22:00:00,2023-12-27 22:00:00,,1
23-00665805,S0003,3,18626,2023-12-27 20:00:00,,2024-02-29 20:00:00,2023-12-27 20:00:00,,1
23-00666148,S0000,1,16889,2023-12-27 22:00:00,2023-12-29 16:00:00,2024-01-16 22:00:00,2023-12-27 22:00:00,,1
23-00660609,S0031,3,16889,2023-12-22 14:00:00,,2024-01-03 05:00:00,2023-12-22 14:00:00,,1
23-00668803,S0336,3,16889,2023-12-29 16:00:00,,2024-02-12 16:00:00,2023-12-29 16:00:00,,1
23-00666164,S0261,1,18629,2023-12-27 22:00:00,2023-12-27 23:00:00,2023-12-28 22:00:00,2023-12-27 22:00:00,,1
23-00666165,S0261,1,18630,2023-12-27 22:00:00,2023-12-27 23:00:00,2023-12-28 22:00:00,2023-12-27 22:00:00,,1
23-00667025,S0261,1,18630,2023-12-28 16:00:00,2023-12-28 18:00:00,2023-12-29 16:00:00,2023-12-28 16:00:00,,1
23-00667461,S0261,1,18630,2023-12-28 19:00:00,2023-12-28 21:00:00,2023-12-29 19:00:00,2023-12-28 19:00:00,,1
23-00666167,S0441,1,18631,2023-12-27 22:00:00,2023-12-29 18:00:00,2023-12-29 22:00:00,2023-12-27 22:00:00,,1
23-00666172,S0196,1,18634,2023-12-27 22:00:00,2023-12-29 16:00:00,2024-01-09 22:00:00,2023-12-27 22:00:00,,1
23-00666181,S0441,1,18637,2023-12-27 23:00:00,2023-12-29 18:00:00,2023-12-29 23:00:00,2023-12-27 23:00:00,,1
23-00666187,S0261,1,18639,2023-12-27 23:00:00,2023-12-27 23:00:00,2023-12-28 23:00:00,2023-12-27 23:00:00,,1
23-00666193,S0261,1,18642,2023-12-27 23:00:00,2023-12-28 01:00:00,2023-12-28 23:00:00,2023-12-27 23:00:00,,1
23-00666203,S0217,1,18643,2023-12-28 00:00:00,2023-12-28 06:00:00,2023-12-30 00:00:00,2023-12-28 00:00:00,,1
23-00666227,S0346,1,18643,2023-12-28 01:00:00,2023-12-29 17:00:00,2024-01-05 01:00:00,2023-12-28 01:00:00,,1
23-00666204,S0261,1,18644,2023-12-28 00:00:00,2023-12-28 00:00:00,2023-12-29 00:00:00,2023-12-28 00:00:00,,1
23-00666236,S05SL,1,18652,2023-12-28 01:00:00,2023-12-29 17:00:00,2024-01-09 01:00:00,2023-12-28 01:00:00,,1
23-00666239,VACPROP,1,18654,2023-12-28 01:00:00,2023-12-28 13:00:00,2024-05-22 01:00:00,2023-12-28 01:00:00,,1
23-00666241,S0457,1,18656,2023-12-28 01:00:00,2023-12-28 22:00:00,2024-01-05 01:00:00,2023-12-28 01:00:00,,1
23-00666242,S0217,1,18657,2023-12-28 01:00:00,2023-12-28 06:00:00,2023-12-30 01:00:00,2023-12-28 01:00:00,,1
23-00666245,S0217,1,18657,2023-12-28 01:00:00,2023-12-28 06:00:00,2023-12-30 01:00:00,2023-12-28 01:00:00,,1
23-00666246,S0457,1,18659,2023-12-28 01:00:00,2023-12-28 19:00:00,2024-01-05 01:00:00,2023-12-28 01:00:00,,1
23-00666247,S0457,1,18660,2023-12-28 01:00:00,2023-12-28 19:00:00,2024-01-05 01:00:00,2023-12-28 01:00:00,,1
23-00666248,VACPROP,1,18661,2023-12-28 01:00:00,2023-12-28 14:00:00,2024-05-22 01:00:00,2023-12-28 01:00:00,,1
23-00666249,S0196,1,18662,2023-12-28 01:00:00,2023-12-29 16:00:00,2024-01-10 01:00:00,2023-12-28 01:00:00,,1
23-00666253,S0031,3,18662,2023-12-28 01:00:00,,2024-01-05 00:00:00,2023-12-28 01:00:00,,1
23-00666252,S0457,1,18664,2023-12-28 01:00:00,2023-12-28 19:00:00,2024-01-05 01:00:00,2023-12-28 01:00:00,,1
23-00666254,S0261,1,18665,2023-12-28 01:00:00,2023-12-28 03:00:00,2023-12-29 01:00:00,2023-12-28 01:00:00,,1
23-00666255,S0457,1,18666,2023-12-28 01:00:00,2023-12-28 19:00:00,2024-01-05 01:00:00,2023-12-28 01:00:00,,1
23-00666282,S0311,1,16893,2023-12-28 02:00:00,2023-12-28 15:00:00,2024-01-05 02:00:00,2023-12-28 02:00:00,,1
23-00660630,S0181,3,16893,2023-12-22 14:00:00,,2024-01-12 14:00:00,2023-12-22 14:00:00,,1
23-00666286,S0311,1,16120,2023-12-28 02:00:00,2023-12-29 13:00:00,2024-01-05 02:00:00,2023-12-28 02:00:00,,1
23-00658383,S0477,3,16120,2023-12-21 00:00:00,,2024-01-25 05:00:00,2023-12-21 00:00:00,,1
23-00666287,S0441,1,18671,2023-12-28 02:00:00,2023-12-29 18:00:00,2023-12-30 02:00:00,2023-12-28 02:00:00,,1
23-00666299,SIGNMISS_v2,1,18673,2023-12-28 02:00:00,2023-12-28 20:00:00,2024-06-28 02:00:00,2023-12-28 02:00:00,,1
23-00666315,11,1,18676,2023-12-28 03:00:00,2023-12-28 18:00:00,2023-12-30 03:00:00,2023-12-28 03:00:00,,1
23-00666317,S0311,1,18677,2023-12-28 03:00:00,2023-12-28 15:00:00,2024-01-05 03:00:00,2023-12-28 03:00:00,,1
23-00666326,S0000,1,18678,2023-12-28 03:00:00,2023-12-29 18:00:00,2024-01-17 03:00:00,2023-12-28 03:00:00,,1
23-00666330,S0000,1,18678,2023-12-28 04:00:00,2023-12-29 18:00:00,2024-01-17 04:00:00,2023-12-28 04:00:00,,1
23-00666603,S0261,1,18678,2023-12-28 14:00:00,2023-12-28 15:00:00,2023-12-29 14:00:00,2023-12-28 14:00:00,,1
23-00666773,S0261,1,18678,2023-12-28 15:00:00,2023-12-28 15:00:00,2023-12-29 15:00:00,2023-12-28 15:00:00,,1
23-00666757,S0000,1,18678,2023-12-28 15:00:00,2023-12-29 18:00:00,2024-01-17 15:00:00,2023-12-28 15:00:00,,1
23-00668047,S0000,1,18678,2023-12-28 23:00:00,2023-12-29 18:00:00,2024-01-17 23:00:00,2023-12-28 23:00:00,,1
23-00668079,S0261,1,18678,2023-12-29 00:00:00,2023-12-29 01:00:00,2023-12-30 00:00:00,2023-12-29 00:00:00,,1
23-00669280,S0261,1,18678,2023-12-29 19:00:00,2023-12-29 22:00:00,2024-01-02 19:00:00,2023-12-29 19:00:00,,1
23-00666751,S0000,2,18678,2023-12-28 15:00:00,2023-12-29 18:00:00,2024-01-17 15:00:00,2023-12-28 15:00:00,,1
23-00669290,S0261,2,18678,2023-12-29 19:00:00,2023-12-29 22:00:00,2024-01-02 19:00:00,2023-12-29 19:00:00,,1
23-00666348,S0311,1,18682,2023-12-28 05:00:00,2023-12-28 18:00:00,2024-01-04 05:00:00,2023-12-28 05:00:00,,1
23-00666351,S0261,1,18684,2023-12-28 06:00:00,2023-12-28 09:00:00,2023-12-29 06:00:00,2023-12-28 06:00:00,,1
23-00666380,S0261,1,18684,2023-12-28 07:00:00,2023-12-28 09:00:00,2023-12-29 07:00:00,2023-12-28 07:00:00,,1
23-00666387,S04TP,1,18692,2023-12-28 08:00:00,2023-12-29 12:00:00,2025-11-28 08:00:00,2023-12-28 08:00:00,,1
23-00666401,S04TP,1,18703,2023-12-28 08:00:00,2023-12-29 12:00:00,2025-11-28 08:00:00,2023-12-28 08:00:00,,1
23-00666407,SIGNMISS_v2,1,18704,2023-12-28 08:00:00,2023-12-28 20:00:00,2024-06-28 08:00:00,2023-12-28 08:00:00,,1
23-00666405,S0346,3,18704,2023-12-28 08:00:00,,2024-01-05 08:00:00,2023-12-28 08:00:00,,1
23-00666404,SIGNMISS_v2,4,18704,2023-12-28 08:00:00,,2024-06-28 08:00:00,2023-12-28 08:00:00,,1
23-00666408,SIGNMISS_v2,4,18704,2023-12-28 08:00:00,,2024-06-28 08:00:00,2023-12-28 08:00:00,,1
23-00666423,SIGNMISS_v2,1,18709,2023-12-28 09:00:00,2023-12-29 17:00:00,2024-06-28 09:00:00,2023-12-28 09:00:00,,1
23-00666424,PRUNING,1,18710,2023-12-28 09:00:00,2023-12-29 17:00:00,2024-09-06 09:00:00,2023-12-28 09:00:00,,1
23-00666442,S0261,1,18713,2023-12-28 11:00:00,2023-12-28 14:00:00,2023-12-29 11:00:00,2023-12-28 11:00:00,,1
23-00666443,S0311,1,18713,2023-12-28 11:00:00,2023-12-29 17:00:00,2024-01-05 11:00:00,2023-12-28 11:00:00,,1
23-00666703,S0261,1,18713,2023-12-28 15:00:00,2023-12-28 15:00:00,2023-12-29 15:00:00,2023-12-28 15:00:00,,1
23-00666567,S0261,2,18713,2023-12-28 14:00:00,2023-12-28 14:00:00,2023-12-29 14:00:00,2023-12-28 14:00:00,,1
